topic_code,type,title,provider,url,duration,notes,is_primary,rank,pace,lod,breadth,dok,wida,visuals,series,prereq
6.8b,video,Stoichiometry: mole-to-mole and percent yield,Khan Academy,https://www.khanacademy.org/science/hs-chemistry/x2613d8165d88df5e:stoichiometry-and-the-mole/x2613d8165d88df5e:stoichiometry/v/stoichiometry-mole-to-mole-and-percent-yield,,,,,,,,,,,,
7.4,reading,"Boyle's Law - Equation, Definition and Sample Problem",CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/14.3/primary/lesson/boyles-law-chem/,,,,,,,,,,,CK-12 FlexBooks,
7.5,reading,"Charles's Law - Equation, Definition and Sample Problem",CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/14.4/primary/lesson/charless-law-chem/,,,,,,,,,,,CK-12 FlexBooks,
7.8a,reading,"Ideal Gas Law - Equation, Gas Constant, Definition",CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/14.8/primary/lesson/ideal-gas-law-chem/,,,,,,,,,,,CK-12 FlexBooks,
10.3,reading,"Enthalpy - Symbols, Properties, Definition and Relationship",CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/17.8/primary/lesson/enthalpy-chem/,,,,,,,,,,,CK-12 FlexBooks,
10.5,reading,"Calorimetry - Equations, Calculations, Principles",CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/17.9/primary/lesson/calorimetry-chem/,,,,,,,,,,,CK-12 FlexBooks,
10.6,reading,Hess's Law of Heat Summation,CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/17.16/primary/lesson/hesss-law-of-heat-summation-chem/,,,,,,,,,,,CK-12 FlexBooks,
8.3,reading,How Temperature Influences Solubility,CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/16.5/primary/lesson/how-temperature-influences-solubility-chem/,,,,,,,,,,,CK-12 FlexBooks,
8.5b,reading,"Molarity - Calculate, Equation, Definition and Sample Problems",CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/16.9/primary/lesson/molarity-chem/,,,,,,,,,,,CK-12 FlexBooks,
10.7a,reading,Enthalpy and Phase Changes,CK-12,https://flexbooks.ck12.org/cbook/ck-12-chemistry-flexbook-2.0/section/17.14/related/lecture/enthalpy-and-phase-changes/,,,,,,,,,,,CK-12 FlexBooks,
4.1a,video,Writing Ionic Formulas: Introduction,Tyler DeWitt,https://www.youtube.com/watch?v=URc75hoKGLY,,,,,,,,,,,Tyler DeWitt Chemistry,
2.1a,video,Test,Test,https://test.com,,,,,,,,,,,,
4.1a,video,Ionic Compounds - Pair Them Up Method,Professor Dave Explains,https://www.youtube.com/watch?v=K-T2t5Zy1hQ,,,,,,,,,,,,
2.1a,video,The Nucleus: Crash Course Chemistry #1,Crash Course,https://www.youtube.com/watch?v=FSyAehMdpyI,,Not ELL-friendly,,,,,,,,,Crash Course Chemistry,
4.1a,video,Writing Ionic Formulas - Basic Introduction,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=jJUO0Vqd3QE,,,,,,,,,,,,
2.1a,video,Protons Neutrons Electrons Isotopes - Average Mass Number & Atomic Structure,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=TfmSMxaFt2I,,,,,,,,,,,,
2.1a,video,Basic Atomic Structure: A Look Inside the Atom,Tyler DeWitt,https://www.youtube.com/watch?v=h6LPAwAmnCQ,,,,,,,,,,,Tyler DeWitt Chemistry,
4.1a,video,How to Write Ionic Compound Formulas,Wayne Breslyn,https://www.youtube.com/watch?v=XIVKF0B0Fz4,,,,,,,,,,,,
2.1a,video,Parts Of An Atom - Properties of Matter - Chemistry,FuseSchool,https://www.youtube.com/watch?v=cpBb2bgFO6I,,,,,,,,,,,FuseSchool Chemistry,
4.1b,video,Writing Formulas for Binary Ionic Compounds,Tyler DeWitt,https://www.youtube.com/watch?v=C7SuJfBjYEo,,,,,,,,,,,Tyler DeWitt Chemistry,
2.1a,video,"Protons, Neutrons, and Electrons in Atoms",Khan Academy,https://www.khanacademy.org/science/hs-chemistry/x2613d8165d88df5e:atoms-isotopes-and-ions/x2613d8165d88df5e:atomic-structure/v/protons-neutrons-and-electrons-in-atoms,,,,,,,,,,,,
2.1b,video,"Atomic Structure: Protons, Neutrons and Electrons",JoVE Science Education,https://www.jove.com/science-education/v/10656/atomic-structure-protons-neutrons-and-electrons,,Access: freemium,,,,,,,,,,
2.1b,video,Subatomic Particles and Atomic Structure Tutorial,Leah4Sci,https://www.youtube.com/watch?v=ZQr7K4vUFaA,,,,,,,,,,,,
4.1b,video,Writing Binary Ionic Formulas - Crisscross Method,Professor Dave Explains,https://www.youtube.com/watch?v=OQDjqAKNBWQ,,,,,,,,,,,,
2.1b,video,Location and Charge of Subatomic Particles,Tyler DeWitt,https://www.youtube.com/watch?v=h6LPAwAmnCQ,,,,,,,,,,,Tyler DeWitt Chemistry,
1.1,video,Introduction to Chemistry - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=cWkaIGbdUAc,,,,,,,,,,,FuseSchool Chemistry,
1.2,video,Laboratory Safety Rules - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=_VhUv5CwKwI,,,,,,,,,,,FuseSchool Chemistry,
1.3,video,Common Laboratory Apparatus - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=F_HGMKQ1ADA,,,,,,,,,,,FuseSchool Chemistry,
1.4,video,States of Matter - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=bE7SIbEdjEI,,,,,,,,,,,FuseSchool Chemistry,
1.5a,video,Physical Properties - Amoeba Sisters,Amoeba Sisters,https://www.youtube.com/watch?v=gm5Qvmn2Z3Q,,,,,,,,,,,Amoeba Sisters,
3.7a,video,Electronegativity - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=C_0GoMiggoo,,,,,,,,,,,FuseSchool Chemistry,
1.5b,video,Chemical Changes - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=VN_DdCEKJqo,,,,,,,,,,,FuseSchool Chemistry,
3.7b,video,Simple and Giant Covalent Structures - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=lgjZP26ZjhE,,,,,,,,,,,FuseSchool Chemistry,
1.6a,video,Pure Substances and Mixtures - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=fEN79VOvOiY,,,,,,,,,,,FuseSchool Chemistry,
4.1a,video,Writing Ionic Formulas - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/the-periodic-table/writing-ionic-formulas/,,Not ELL-friendly,,,,,,,,,,
1.6b,video,Mixtures - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=XXC6MfG3Gak,,,,,,,,,,,FuseSchool Chemistry,
4.1b,video,Writing Ionic Formulas - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/the-periodic-table/writing-ionic-formulas/,,Not ELL-friendly,,,,,,,,,,
2.1a,video,Atomic Structure - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=x1c2Y0Nfl4c,,,,,,,,,,,FuseSchool Chemistry,
4.2,video,Naming Ionic Compounds - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=nXJiDhSqQrw,,,,,,,,,,,FuseSchool Chemistry,
2.1b,video,Subatomic Particles - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=x1c2Y0Nfl4c,,,,,,,,,,,FuseSchool Chemistry,
6.3b,video,Mole Calculations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=Z5m60LhT1cE,,,,,,,,,,,FuseSchool Chemistry,
4.3,video,Polyatomic Ions - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/the-periodic-table/polyatomic-ions/,,Not ELL-friendly,,,,,,,,,,
2.2a,video,Atomic Number & Mass Number - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=f-GfB04pJnI,,,,,,,,,,,FuseSchool Chemistry,
6.4a,video,Moles to Grams - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=N_BT_sMfI7k,,,,,,,,,,,FuseSchool Chemistry,
4.4,video,Writing Formulas with Polyatomic Ions - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/the-periodic-table/writing-ionic-formulas/,,Not ELL-friendly,,,,,,,,,,
2.2b,video,Calculating Number of Neutrons - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=f-GfB04pJnI,,,,,,,,,,,FuseSchool Chemistry,
6.4b,video,Grams to Moles - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=N_BT_sMfI7k,,,,,,,,,,,FuseSchool Chemistry,
4.5,video,Naming Compounds - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=nXJiDhSqQrw,,,,,,,,,,,FuseSchool Chemistry,
2.2c,video,Isotopes - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=LqAhsCMxm4o,,,,,,,,,,,FuseSchool Chemistry,
6.5,video,Mole Conversions - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/mole-conversions/,,Not ELL-friendly,,,,,,,,,,
4.6,video,Naming Covalent Compounds - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/the-periodic-table/naming-covalent-compounds/,,Not ELL-friendly,,,,,,,,,,
2.3a,video,Electron Configuration - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UVnQ7ISibGg,,,,,,,,,,,FuseSchool Chemistry,
6.6a,video,Mole Ratios - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/mole-ratios/,,Not ELL-friendly,,,,,,,,,,
4.7a,video,Identifying Acids and Bases - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UBP4FKPJHZQ,,,,,,,,,,,FuseSchool Chemistry,
2.3b,video,Electron Shells and Valence Electrons - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UVnQ7ISibGg,,,,,,,,,,,FuseSchool Chemistry,
8.4b,video,Solubility of Gases - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=0MqK_Dwh-7k,,,,,,,,,,,FuseSchool Chemistry,
6.6b,video,Stoichiometry - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=eGlP8GjBMHo,,,,,,,,,,,FuseSchool Chemistry,
2.4a,video,The Periodic Table - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=fPnwBITSmgU,,,,,,,,,,,FuseSchool Chemistry,
4.7b,video,Naming Acids - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/acids-and-bases/naming-acids/,,Not ELL-friendly,,,,,,,,,,
8.5a,video,Concentration - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=nLbkPEFECJQ,,,,,,,,,,,FuseSchool Chemistry,
6.7,video,Stoichiometry Calculations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=eGlP8GjBMHo,,,,,,,,,,,FuseSchool Chemistry,
2.4b,video,Metals and Nonmetals - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=geVHB1iMKEE,,,,,,,,,,,FuseSchool Chemistry,
8.5b,video,Molarity - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/molarity/,,Not ELL-friendly,,,,,,,,,,
5.1a,video,Chemical Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=TStjgUmL0kY,,,,,,,,,,,FuseSchool Chemistry,
6.8a,video,Stoichiometry - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/stoichiometry/,,Not ELL-friendly,,,,,,,,,,
2.4c,video,Group 1 Alkali Metals - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=BAGLdV8BGSU,,,,,,,,,,,FuseSchool Chemistry,
8.6,video,Dilutions - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/dilutions/,,Not ELL-friendly,,,,,,,,,,
5.1b,video,Chemical vs Physical Changes - Amoeba Sisters,Amoeba Sisters,https://www.youtube.com/watch?v=gm5Qvmn2Z3Q,,,,,,,,,,,Amoeba Sisters,
2.5a,video,Electron Configuration and Valence Electrons - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UVnQ7ISibGg,,,,,,,,,,,FuseSchool Chemistry,
6.8b,video,Reacting Mass Calculations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=eGlP8GjBMHo,,,,,,,,,,,FuseSchool Chemistry,
8.7a,video,Boiling Point Elevation - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/mixtures-and-solutions/boiling-point-elevation/,,Not ELL-friendly,,,,,,,,,,
5.2,video,Balancing Chemical Equations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=RnGu3xO2h74,,,,,,,,,,,FuseSchool Chemistry,
2.5b,video,Lewis Dot Diagrams - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/the-periodic-table/lewis-dot-structures/,,Not ELL-friendly,,,,,,,,,,
6.9a,video,Limiting Reagents - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=kkGGS7k5bBU,,,,,,,,,,,FuseSchool Chemistry,
8.7b,video,Freezing Point Depression - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/mixtures-and-solutions/freezing-point-depression/,,Not ELL-friendly,,,,,,,,,,
5.3a,video,Balancing Chemical Equations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=RnGu3xO2h74,,,,,,,,,,,FuseSchool Chemistry,
2.6,video,Atomic Radius - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=pjhx80MFYNY,,,,,,,,,,,FuseSchool Chemistry,
6.9b,video,Limiting Reactant - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/limiting-reactant/,,Not ELL-friendly,,,,,,,,,,
5.3b,video,Balancing Equations - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/balancing-equations/,,Not ELL-friendly,,,,,,,,,,
8.8,video,Solution Stoichiometry - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/solution-stoichiometry/,,Not ELL-friendly,,,,,,,,,,
2.7a,video,Reactivity of Metals - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=qGVPy3MO7gc,,,,,,,,,,,FuseSchool Chemistry,
6.10a,video,Percentage Yield - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=3a0-6bPlFWo,,,,,,,,,,,FuseSchool Chemistry,
9.1a,video,Acids and Alkalis - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UBP4FKPJHZQ,,,,,,,,,,,FuseSchool Chemistry,
5.4a,video,Types of Chemical Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=TStjgUmL0kY,,,,,,,,,,,FuseSchool Chemistry,
2.7b,video,Group 7 Halogens Reactivity - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=BAGLdV8BGSU,,,,,,,,,,,FuseSchool Chemistry,
6.10b,video,Percent Yield - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/stoichiometry/percent-yield/,,Not ELL-friendly,,,,,,,,,,
5.4b,video,Decomposition Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=TStjgUmL0kY,,,,,,,,,,,FuseSchool Chemistry,
9.1b,video,Bases and Alkalis - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UBP4FKPJHZQ,,,,,,,,,,,FuseSchool Chemistry,
7.1,video,Introduction to Gases - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=bE7SIbEdjEI,,,,,,,,,,,FuseSchool Chemistry,
3.1,video,"Chemical Bonds - Ionic, Covalent, Metallic - FuseSchool",FuseSchool,https://www.youtube.com/watch?v=eJMqlP0kzMk,,,,,,,,,,,FuseSchool Chemistry,
5.5a,video,Displacement Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=o-xB5LQzTKQ,,,,,,,,,,,FuseSchool Chemistry,
9.2a,video,Acids and Bases - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/acids-and-bases/acids-and-bases/,,Not ELL-friendly,,,,,,,,,,
7.2a,video,Gas Pressure - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/gas-pressure/,,Not ELL-friendly,,,,,,,,,,
3.2a,video,Ions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=AQLZ2HdpM68,,,,,,,,,,,FuseSchool Chemistry,
5.5b,video,Double Displacement Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=o-xB5LQzTKQ,,,,,,,,,,,FuseSchool Chemistry,
7.2b,video,Gas Pressure - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/gas-pressure/,,Not ELL-friendly,,,,,,,,,,
3.2b,video,Ions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=AQLZ2HdpM68,,,,,,,,,,,FuseSchool Chemistry,
9.2b,video,Bronsted-Lowry - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/acids-and-bases/bronsted-lowry-acids-and-bases/,,Not ELL-friendly,,,,,,,,,,
5.6,video,Combustion Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=sCOgBsEbQCo,,,,,,,,,,,FuseSchool Chemistry,
7.2c,video,Gas Conversions - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/gas-pressure/,,Not ELL-friendly,,,,,,,,,,
3.3,video,Ionic Bonding - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=iGZRscNy-pE,,,,,,,,,,,FuseSchool Chemistry,
9.3,video,pH Scale - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=ckbsHMgEjbM,,,,,,,,,,,FuseSchool Chemistry,
5.7a,video,Exothermic Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=3O7L3M-eXbw,,,,,,,,,,,FuseSchool Chemistry,
7.3,video,Kinetic Theory of Gases - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=bE7SIbEdjEI,,,,,,,,,,,FuseSchool Chemistry,
3.4,video,Covalent Bonding - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=lgjZP26ZjhE,,,,,,,,,,,FuseSchool Chemistry,
9.4a,video,Calculating pH - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/acids-and-bases/calculating-ph/,,Not ELL-friendly,,,,,,,,,,
5.7b,video,Endothermic Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=3O7L3M-eXbw,,,,,,,,,,,FuseSchool Chemistry,
3.5,video,Drawing Lewis Structures - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/chemical-bonding/lewis-structures/,,Not ELL-friendly,,,,,,,,,,
7.4,video,Boyle's Law - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/boyles-law/,,Not ELL-friendly,,,,,,,,,,
9.4b,video,pOH - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/acids-and-bases/calculating-ph/,,Not ELL-friendly,,,,,,,,,,
5.8a,video,Rate of Reaction - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=OttRV5ykP7A,,,,,,,,,,,FuseSchool Chemistry,
7.5,video,Charles Law - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/charles-law/,,Not ELL-friendly,,,,,,,,,,
3.6,video,Shapes of Molecules - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=Mgl3yOmEVK8,,,,,,,,,,,FuseSchool Chemistry,
9.5,video,Strong and Weak Acids - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=ANi_CO20IA0,,,,,,,,,,,FuseSchool Chemistry,
5.8b,video,Collision Theory - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=OttRV5ykP7A,,,,,,,,,,,FuseSchool Chemistry,
7.6,video,Gay-Lussacs Law - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/gay-lussacs-law/,,Not ELL-friendly,,,,,,,,,,
9.6,video,Neutralisation - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=MnJqfliidKE,,,,,,,,,,,FuseSchool Chemistry,
6.1a,video,The Mole - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=Z5m60LhT1cE,,,,,,,,,,,FuseSchool Chemistry,
7.7,video,Combined Gas Law - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/combined-gas-law/,,Not ELL-friendly,,,,,,,,,,
6.1b,video,Avogadro's Number - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=Z5m60LhT1cE,,,,,,,,,,,FuseSchool Chemistry,
9.7a,video,Titrations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=WVe_MmEKNJM,,,,,,,,,,,FuseSchool Chemistry,
7.8a,video,Ideal Gas Law - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/ideal-gas-law/,,Not ELL-friendly,,,,,,,,,,
6.2a,video,Molar Mass - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=N_BT_sMfI7k,,,,,,,,,,,FuseSchool Chemistry,
9.7b,video,Titration Calculations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=WVe_MmEKNJM,,,,,,,,,,,FuseSchool Chemistry,
7.8b,video,Ideal Gas Law Problems - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/ideal-gas-law/,,Not ELL-friendly,,,,,,,,,,
6.2b,video,Calculating Relative Formula Mass - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=N_BT_sMfI7k,,,,,,,,,,,FuseSchool Chemistry,
9.8,video,Buffers - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/acids-and-bases/buffers/,,Not ELL-friendly,,,,,,,,,,
7.9,video,Gas Stoichiometry - Brightstorm,Brightstorm,https://www.brightstorm.com/science/chemistry/gases/gas-stoichiometry/,,Not ELL-friendly,,,,,,,,,,
6.3a,video,Mole Calculations - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=Z5m60LhT1cE,,,,,,,,,,,FuseSchool Chemistry,
9.9,video,Acids in Everyday Life - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=UBP4FKPJHZQ,,,,,,,,,,,FuseSchool Chemistry,
8.1a,video,Solutions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=9h2f1Bjr0p4,,,,,,,,,,,FuseSchool Chemistry,
10.1a,video,Exothermic and Endothermic Reactions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=3O7L3M-eXbw,,,,,,,,,,,FuseSchool Chemistry,
8.1b,video,Solutions - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=9h2f1Bjr0p4,,,,,,,,,,,FuseSchool Chemistry,
10.1b,video,Energy Changes - FuseSchool,FuseSchool,https://www.youtube.com/watch?v=3O7L3M-eXbw,,,,,,,,,,,FuseSchool Chemistry,
